idx,id,code,path,sequencelength,classid,classname,region,fold
8844,1602712,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1602712.csv,53,2,Winter Wheat,Adams,2
8845,9004700,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9004700.csv,58,2,Winter Wheat,Adams,2
8846,9409779,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9409779.csv,61,2,Winter Wheat,Adams,3
8847,9004798,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9004798.csv,59,2,Winter Wheat,Adams,2
8848,9005266,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005266.csv,60,2,Winter Wheat,Adams,2
8849,7103644,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7103644.csv,59,2,Winter Wheat,Adams,3
8850,9006399,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006399.csv,59,2,Winter Wheat,Adams,2
8851,1602603,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1602603.csv,54,2,Winter Wheat,Adams,2
8852,9005472,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005472.csv,61,2,Winter Wheat,Adams,2
8853,9006326,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006326.csv,59,2,Winter Wheat,Adams,2
8854,7103643,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7103643.csv,59,2,Winter Wheat,Adams,3
8855,4308064,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308064.csv,61,2,Winter Wheat,Adams,1
8856,4308243,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308243.csv,60,2,Winter Wheat,Adams,1
8857,7104149,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7104149.csv,59,2,Winter Wheat,Adams,3
8858,9007650,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007650.csv,58,2,Winter Wheat,Adams,2
8859,9004735,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9004735.csv,60,2,Winter Wheat,Adams,2
8860,4308497,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308497.csv,59,2,Winter Wheat,Adams,1
8861,9007241,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007241.csv,57,2,Winter Wheat,Adams,2
8862,7103973,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7103973.csv,57,2,Winter Wheat,Adams,3
8863,9404904,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9404904.csv,62,2,Winter Wheat,Adams,3
8864,1002272,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1002272.csv,59,2,Winter Wheat,Adams,5
8865,9007303,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007303.csv,57,2,Winter Wheat,Adams,2
8866,9005405,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005405.csv,58,2,Winter Wheat,Adams,2
8867,2704555,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\2704555.csv,58,2,Winter Wheat,Adams,1
8868,9005382,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005382.csv,61,2,Winter Wheat,Adams,2
8869,1304541,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1304541.csv,56,2,Winter Wheat,Adams,4
8870,1001934,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1001934.csv,59,2,Winter Wheat,Adams,5
8871,9006198,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006198.csv,59,2,Winter Wheat,Adams,2
8872,9007384,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007384.csv,55,2,Winter Wheat,Adams,2
8873,7103320,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7103320.csv,59,2,Winter Wheat,Adams,3
8874,7102310,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102310.csv,60,2,Winter Wheat,Adams,3
8875,9007648,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007648.csv,58,2,Winter Wheat,Adams,2
8876,9105184,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9105184.csv,56,2,Winter Wheat,Adams,5
8877,2704767,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\2704767.csv,57,2,Winter Wheat,Adams,1
8878,7102467,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102467.csv,58,2,Winter Wheat,Adams,3
8879,4308759,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308759.csv,59,2,Winter Wheat,Adams,1
8880,9409318,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9409318.csv,60,2,Winter Wheat,Adams,3
8881,1002124,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1002124.csv,59,2,Winter Wheat,Adams,5
8882,9006624,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006624.csv,60,2,Winter Wheat,Adams,2
8883,1004144,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1004144.csv,63,2,Winter Wheat,Adams,5
8884,9006801,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006801.csv,58,2,Winter Wheat,Adams,2
8885,1602866,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1602866.csv,52,2,Winter Wheat,Adams,2
8886,9007255,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007255.csv,56,2,Winter Wheat,Adams,2
8887,7102065,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102065.csv,61,2,Winter Wheat,Adams,3
8888,4308520,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308520.csv,59,2,Winter Wheat,Adams,1
8889,9006615,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006615.csv,58,2,Winter Wheat,Adams,2
8890,9007737,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007737.csv,57,2,Winter Wheat,Adams,2
8891,9004811,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9004811.csv,60,2,Winter Wheat,Adams,2
8892,7102379,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102379.csv,62,2,Winter Wheat,Adams,3
8893,9005565,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005565.csv,61,2,Winter Wheat,Adams,2
8894,9007582,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007582.csv,58,2,Winter Wheat,Adams,2
8895,1004105,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1004105.csv,63,2,Winter Wheat,Adams,5
8896,9006588,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006588.csv,58,2,Winter Wheat,Adams,2
8897,1002074,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1002074.csv,59,2,Winter Wheat,Adams,5
8898,9006216,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006216.csv,57,2,Winter Wheat,Adams,2
8899,7102545,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102545.csv,59,2,Winter Wheat,Adams,3
8900,9006236,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006236.csv,60,2,Winter Wheat,Adams,2
8901,9006978,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006978.csv,56,2,Winter Wheat,Adams,2
8902,9006452,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006452.csv,58,2,Winter Wheat,Adams,2
8903,1002068,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1002068.csv,59,2,Winter Wheat,Adams,5
8904,9410138,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9410138.csv,62,2,Winter Wheat,Adams,3
8905,7102319,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102319.csv,59,2,Winter Wheat,Adams,3
8906,9007051,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007051.csv,56,2,Winter Wheat,Adams,2
8907,2705081,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\2705081.csv,56,2,Winter Wheat,Adams,1
8908,9410458,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9410458.csv,63,2,Winter Wheat,Adams,3
8909,9005800,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005800.csv,58,2,Winter Wheat,Adams,2
8910,9006375,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006375.csv,59,2,Winter Wheat,Adams,2
8911,9006647,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006647.csv,58,2,Winter Wheat,Adams,2
8912,7102236,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102236.csv,60,2,Winter Wheat,Adams,3
8913,1602568,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1602568.csv,53,2,Winter Wheat,Adams,2
8914,9006244,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006244.csv,61,2,Winter Wheat,Adams,2
8915,9006906,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006906.csv,57,2,Winter Wheat,Adams,2
8916,4307096,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4307096.csv,61,2,Winter Wheat,Adams,1
8917,9006474,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006474.csv,59,2,Winter Wheat,Adams,2
8918,1602739,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1602739.csv,55,2,Winter Wheat,Adams,2
8919,1001861,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1001861.csv,59,2,Winter Wheat,Adams,5
8920,9004854,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9004854.csv,62,2,Winter Wheat,Adams,2
8921,4308589,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308589.csv,59,2,Winter Wheat,Adams,1
8922,8002473,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\8002473.csv,59,2,Winter Wheat,Adams,4
8923,1004406,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1004406.csv,63,2,Winter Wheat,Adams,5
8924,1004519,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1004519.csv,63,2,Winter Wheat,Adams,5
8925,1004403,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1004403.csv,63,2,Winter Wheat,Adams,5
8926,9006718,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006718.csv,59,2,Winter Wheat,Adams,2
8927,9007538,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007538.csv,57,2,Winter Wheat,Adams,2
8928,1304275,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1304275.csv,54,2,Winter Wheat,Adams,4
8929,9001494,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9001494.csv,57,2,Winter Wheat,Adams,2
8930,9005642,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005642.csv,60,2,Winter Wheat,Adams,2
8931,9006271,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006271.csv,59,2,Winter Wheat,Adams,2
8932,9006473,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006473.csv,59,2,Winter Wheat,Adams,2
8933,9006930,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006930.csv,59,2,Winter Wheat,Adams,2
8934,9006050,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006050.csv,59,2,Winter Wheat,Adams,2
8935,9007604,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007604.csv,56,2,Winter Wheat,Adams,2
8936,9005794,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005794.csv,61,2,Winter Wheat,Adams,2
8937,9006113,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006113.csv,61,2,Winter Wheat,Adams,2
8938,1001798,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1001798.csv,59,2,Winter Wheat,Adams,5
8939,9006298,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006298.csv,60,2,Winter Wheat,Adams,2
8940,9006790,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006790.csv,59,2,Winter Wheat,Adams,2
8941,1002560,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1002560.csv,59,2,Winter Wheat,Adams,5
8942,9007371,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007371.csv,56,2,Winter Wheat,Adams,2
8943,9006981,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006981.csv,57,2,Winter Wheat,Adams,2
8944,9410023,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9410023.csv,62,2,Winter Wheat,Adams,3
8945,9006881,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006881.csv,58,2,Winter Wheat,Adams,2
8946,9006715,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006715.csv,59,2,Winter Wheat,Adams,2
8947,9005568,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9005568.csv,61,2,Winter Wheat,Adams,2
8948,9006558,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006558.csv,60,2,Winter Wheat,Adams,2
8949,7102160,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102160.csv,60,2,Winter Wheat,Adams,3
8950,7102632,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102632.csv,60,2,Winter Wheat,Adams,3
8951,4306618,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4306618.csv,60,2,Winter Wheat,Adams,1
8952,2704643,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\2704643.csv,58,2,Winter Wheat,Adams,1
8953,2704757,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\2704757.csv,58,2,Winter Wheat,Adams,1
8954,7104147,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7104147.csv,59,2,Winter Wheat,Adams,3
8955,9004783,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9004783.csv,61,2,Winter Wheat,Adams,2
8956,4308895,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\4308895.csv,57,2,Winter Wheat,Adams,1
8957,9006802,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006802.csv,58,2,Winter Wheat,Adams,2
8958,9007578,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007578.csv,58,2,Winter Wheat,Adams,2
8959,9007366,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9007366.csv,57,2,Winter Wheat,Adams,2
8960,9006998,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\9006998.csv,58,2,Winter Wheat,Adams,2
8961,1001612,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1001612.csv,60,2,Winter Wheat,Adams,5
8962,7102867,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\7102867.csv,58,2,Winter Wheat,Adams,3
8963,1305670,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Adams\1305670.csv,59,2,Winter Wheat,Adams,4
8964,43103220,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103220.csv,30,8,Alfalfa,Randolph,5
8965,43103335,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103335.csv,31,8,Alfalfa,Randolph,5
8966,46101566,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46101566.csv,54,8,Alfalfa,Randolph,3
8967,43102019,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102019.csv,30,8,Alfalfa,Randolph,5
8968,44604971,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604971.csv,57,8,Alfalfa,Randolph,1
8969,44604925,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604925.csv,57,8,Alfalfa,Randolph,1
8970,43102153,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102153.csv,29,8,Alfalfa,Randolph,5
8971,44605041,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44605041.csv,58,8,Alfalfa,Randolph,1
8972,43102053,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102053.csv,30,8,Alfalfa,Randolph,5
8973,45002280,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45002280.csv,58,8,Alfalfa,Randolph,2
8974,43102151,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102151.csv,29,8,Alfalfa,Randolph,5
8975,43103221,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103221.csv,30,8,Alfalfa,Randolph,5
8976,43101949,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101949.csv,30,8,Alfalfa,Randolph,5
8977,43704864,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43704864.csv,27,8,Alfalfa,Randolph,5
8978,43101948,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101948.csv,29,8,Alfalfa,Randolph,5
8979,43101951,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101951.csv,30,8,Alfalfa,Randolph,5
8980,43704863,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43704863.csv,27,8,Alfalfa,Randolph,5
8981,44604923,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604923.csv,55,8,Alfalfa,Randolph,1
8982,45002173,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45002173.csv,57,8,Alfalfa,Randolph,2
8983,43102051,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102051.csv,30,8,Alfalfa,Randolph,5
8984,47802839,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47802839.csv,60,8,Alfalfa,Randolph,4
8985,43102154,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102154.csv,29,8,Alfalfa,Randolph,5
8986,43102202,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102202.csv,29,8,Alfalfa,Randolph,5
8987,43101921,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101921.csv,30,8,Alfalfa,Randolph,5
8988,44604972,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604972.csv,57,8,Alfalfa,Randolph,1
8989,46101271,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46101271.csv,53,8,Alfalfa,Randolph,3
8990,43101922,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101922.csv,30,8,Alfalfa,Randolph,5
8991,45002210,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45002210.csv,57,8,Alfalfa,Randolph,2
8992,47802771,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47802771.csv,60,8,Alfalfa,Randolph,4
8993,44604885,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604885.csv,56,8,Alfalfa,Randolph,1
8994,43102082,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102082.csv,29,8,Alfalfa,Randolph,5
8995,43103384,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103384.csv,30,8,Alfalfa,Randolph,5
8996,44503161,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44503161.csv,30,8,Alfalfa,Randolph,5
8997,44604924,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604924.csv,55,8,Alfalfa,Randolph,1
8998,43102152,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102152.csv,29,8,Alfalfa,Randolph,5
8999,43101950,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101950.csv,30,8,Alfalfa,Randolph,5
9000,46100892,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46100892.csv,53,8,Alfalfa,Randolph,3
9001,47802630,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47802630.csv,59,8,Alfalfa,Randolph,4
9002,43102150,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102150.csv,29,8,Alfalfa,Randolph,5
9003,44605038,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44605038.csv,58,8,Alfalfa,Randolph,1
9004,44305181,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44305181.csv,53,8,Alfalfa,Randolph,4
9005,43103209,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103209.csv,30,8,Alfalfa,Randolph,5
9006,43102201,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102201.csv,28,8,Alfalfa,Randolph,5
9007,44305285,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44305285.csv,52,8,Alfalfa,Randolph,4
9008,43103237,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103237.csv,30,8,Alfalfa,Randolph,5
9009,44305531,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44305531.csv,52,8,Alfalfa,Randolph,4
9010,45002211,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45002211.csv,57,8,Alfalfa,Randolph,2
9011,46900064,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46900064.csv,52,8,Alfalfa,Randolph,2
9012,46900003,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46900003.csv,54,8,Alfalfa,Randolph,2
9013,44605039,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44605039.csv,58,8,Alfalfa,Randolph,1
9014,43103406,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103406.csv,30,8,Alfalfa,Randolph,5
9015,43102117,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102117.csv,28,8,Alfalfa,Randolph,5
9016,44604884,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604884.csv,56,8,Alfalfa,Randolph,1
9017,46900020,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46900020.csv,52,8,Alfalfa,Randolph,2
9018,44604973,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604973.csv,57,8,Alfalfa,Randolph,1
9019,43101899,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101899.csv,28,8,Alfalfa,Randolph,5
9020,43103405,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103405.csv,31,8,Alfalfa,Randolph,5
9021,43102052,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102052.csv,30,8,Alfalfa,Randolph,5
9022,43103238,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103238.csv,30,8,Alfalfa,Randolph,5
9023,47802770,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47802770.csv,60,8,Alfalfa,Randolph,4
9024,43101848,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101848.csv,30,8,Alfalfa,Randolph,5
9025,47802840,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47802840.csv,59,8,Alfalfa,Randolph,4
9026,45002279,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45002279.csv,57,8,Alfalfa,Randolph,2
9027,43103266,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43103266.csv,30,8,Alfalfa,Randolph,5
9028,44605040,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44605040.csv,58,8,Alfalfa,Randolph,1
9029,43101952,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101952.csv,30,8,Alfalfa,Randolph,5
9030,43101988,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101988.csv,30,8,Alfalfa,Randolph,5
9031,44305286,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44305286.csv,52,8,Alfalfa,Randolph,4
9032,44305343,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44305343.csv,52,8,Alfalfa,Randolph,4
9033,44604886,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604886.csv,56,8,Alfalfa,Randolph,1
9034,43102200,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102200.csv,28,8,Alfalfa,Randolph,5
9035,45002174,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45002174.csv,57,8,Alfalfa,Randolph,2
9036,44604926,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44604926.csv,57,8,Alfalfa,Randolph,1
9037,43102203,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102203.csv,29,8,Alfalfa,Randolph,5
9038,43102155,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102155.csv,29,8,Alfalfa,Randolph,5
9039,43101898,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43101898.csv,30,8,Alfalfa,Randolph,5
9040,43102018,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\43102018.csv,30,8,Alfalfa,Randolph,5
9041,46900021,36,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46900021.csv,52,8,Alfalfa,Randolph,2
9042,46810493,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46810493.csv,53,1,Corn,Randolph,3
9043,45604446,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\45604446.csv,58,1,Corn,Randolph,4
9044,47605973,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47605973.csv,53,1,Corn,Randolph,3
9045,46700648,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\46700648.csv,29,1,Corn,Randolph,3
9046,47506265,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47506265.csv,52,1,Corn,Randolph,4
9047,44810714,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44810714.csv,50,1,Corn,Randolph,5
9048,47007193,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47007193.csv,58,1,Corn,Randolph,2
9049,47601982,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\47601982.csv,52,1,Corn,Randolph,3
9050,44906170,1,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Randolph\44906170.csv,57,1,Corn,Randolph,3
