idx,id,code,confidence,path,sequencelength,classid,classname,region,fold
11023,45808821,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808821.csv,33,2,Winter Wheat,Randolph,5
11024,47105267,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105267.csv,58,2,Winter Wheat,Randolph,5
11025,47602766,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47602766.csv,63,2,Winter Wheat,Randolph,3
11026,45808819,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808819.csv,33,2,Winter Wheat,Randolph,5
11027,46302313,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302313.csv,60,2,Winter Wheat,Randolph,5
11028,47105260,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105260.csv,57,2,Winter Wheat,Randolph,5
11029,47709617,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709617.csv,60,2,Winter Wheat,Randolph,2
11030,47603059,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603059.csv,64,2,Winter Wheat,Randolph,3
11031,44712298,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712298.csv,50,2,Winter Wheat,Randolph,1
11032,47709686,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709686.csv,60,2,Winter Wheat,Randolph,2
11033,45809783,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809783.csv,34,2,Winter Wheat,Randolph,5
11034,46906642,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906642.csv,58,2,Winter Wheat,Randolph,2
11035,46303399,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46303399.csv,56,2,Winter Wheat,Randolph,5
11036,44712544,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712544.csv,51,2,Winter Wheat,Randolph,1
11037,45809173,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809173.csv,34,2,Winter Wheat,Randolph,5
11038,46906520,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906520.csv,59,2,Winter Wheat,Randolph,2
11039,46302127,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302127.csv,58,2,Winter Wheat,Randolph,5
11040,44712300,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712300.csv,51,2,Winter Wheat,Randolph,1
11041,47708120,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708120.csv,59,2,Winter Wheat,Randolph,2
11042,45808826,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808826.csv,33,2,Winter Wheat,Randolph,5
11043,44713306,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713306.csv,55,2,Winter Wheat,Randolph,1
11044,47700237,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47700237.csv,63,2,Winter Wheat,Randolph,2
11045,45808815,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808815.csv,33,2,Winter Wheat,Randolph,5
11046,44710808,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44710808.csv,51,2,Winter Wheat,Randolph,1
11047,45809784,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809784.csv,34,2,Winter Wheat,Randolph,5
11048,47603601,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603601.csv,63,2,Winter Wheat,Randolph,3
11049,44715043,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44715043.csv,56,2,Winter Wheat,Randolph,1
11050,45810110,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810110.csv,34,2,Winter Wheat,Randolph,5
11051,45809656,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809656.csv,34,2,Winter Wheat,Randolph,5
11052,47105659,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105659.csv,58,2,Winter Wheat,Randolph,5
11053,44712864,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712864.csv,51,2,Winter Wheat,Randolph,1
11054,45810311,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810311.csv,34,2,Winter Wheat,Randolph,5
11055,45810115,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810115.csv,34,2,Winter Wheat,Randolph,5
11056,47709614,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709614.csv,58,2,Winter Wheat,Randolph,2
11057,45808930,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808930.csv,33,2,Winter Wheat,Randolph,5
11058,46906910,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906910.csv,58,2,Winter Wheat,Randolph,2
11059,46906734,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906734.csv,58,2,Winter Wheat,Randolph,2
11060,47703563,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47703563.csv,58,2,Winter Wheat,Randolph,2
11061,45900352,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45900352.csv,36,2,Winter Wheat,Randolph,4
11062,45808522,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808522.csv,33,2,Winter Wheat,Randolph,5
11063,45810547,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810547.csv,34,2,Winter Wheat,Randolph,5
11064,45808820,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808820.csv,33,2,Winter Wheat,Randolph,5
11065,45809425,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809425.csv,33,2,Winter Wheat,Randolph,5
11066,46906630,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906630.csv,59,2,Winter Wheat,Randolph,2
11067,47708747,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708747.csv,59,2,Winter Wheat,Randolph,2
11068,45900539,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45900539.csv,35,2,Winter Wheat,Randolph,4
11069,46302123,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302123.csv,60,2,Winter Wheat,Randolph,5
11070,46906632,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906632.csv,59,2,Winter Wheat,Randolph,2
11071,44712536,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712536.csv,50,2,Winter Wheat,Randolph,1
11072,47602767,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47602767.csv,64,2,Winter Wheat,Randolph,3
11073,46906821,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906821.csv,59,2,Winter Wheat,Randolph,2
11074,44712537,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712537.csv,51,2,Winter Wheat,Randolph,1
11075,47707890,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47707890.csv,60,2,Winter Wheat,Randolph,2
11076,44712959,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712959.csv,53,2,Winter Wheat,Randolph,1
11077,46304909,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46304909.csv,56,2,Winter Wheat,Randolph,5
11078,44715441,24,98,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44715441.csv,56,2,Winter Wheat,Randolph,1
11079,46102484,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46102484.csv,57,2,Winter Wheat,Randolph,3
11080,45810574,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810574.csv,34,2,Winter Wheat,Randolph,5
11081,46906637,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906637.csv,58,2,Winter Wheat,Randolph,2
11082,45900263,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45900263.csv,36,2,Winter Wheat,Randolph,4
11083,46907629,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907629.csv,57,2,Winter Wheat,Randolph,2
11084,46302119,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302119.csv,59,2,Winter Wheat,Randolph,5
11085,46908287,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46908287.csv,56,2,Winter Wheat,Randolph,2
11086,46907260,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907260.csv,57,2,Winter Wheat,Randolph,2
11087,45900259,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45900259.csv,36,2,Winter Wheat,Randolph,4
11088,47602858,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47602858.csv,62,2,Winter Wheat,Randolph,3
11089,46906524,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906524.csv,59,2,Winter Wheat,Randolph,2
11090,46907551,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907551.csv,56,2,Winter Wheat,Randolph,2
11091,47709149,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709149.csv,58,2,Winter Wheat,Randolph,2
11092,47800517,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47800517.csv,60,2,Winter Wheat,Randolph,4
11093,46907003,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907003.csv,60,2,Winter Wheat,Randolph,2
11094,47105191,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105191.csv,58,2,Winter Wheat,Randolph,5
11095,46302120,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302120.csv,59,2,Winter Wheat,Randolph,5
11096,47604613,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47604613.csv,61,2,Winter Wheat,Randolph,3
11097,46302318,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302318.csv,59,2,Winter Wheat,Randolph,5
11098,44711198,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44711198.csv,51,2,Winter Wheat,Randolph,1
11099,47603862,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603862.csv,63,2,Winter Wheat,Randolph,3
11100,46302117,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302117.csv,59,2,Winter Wheat,Randolph,5
11101,47708838,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708838.csv,60,2,Winter Wheat,Randolph,2
11102,47603994,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603994.csv,62,2,Winter Wheat,Randolph,3
11103,45809426,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809426.csv,33,2,Winter Wheat,Randolph,5
11104,47603058,24,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603058.csv,62,2,Winter Wheat,Randolph,3
11105,47603731,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603731.csv,62,2,Winter Wheat,Randolph,3
11106,44712530,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712530.csv,51,2,Winter Wheat,Randolph,1
11107,47105449,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105449.csv,58,2,Winter Wheat,Randolph,5
11108,47707151,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47707151.csv,55,2,Winter Wheat,Randolph,2
11109,47700076,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47700076.csv,63,2,Winter Wheat,Randolph,2
11110,47602601,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47602601.csv,63,2,Winter Wheat,Randolph,3
11111,45810554,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810554.csv,34,2,Winter Wheat,Randolph,5
11112,47105587,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105587.csv,56,2,Winter Wheat,Randolph,5
11113,47708626,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708626.csv,60,2,Winter Wheat,Randolph,2
11114,45809900,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809900.csv,34,2,Winter Wheat,Randolph,5
11115,45810213,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810213.csv,34,2,Winter Wheat,Randolph,5
11116,47105522,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105522.csv,57,2,Winter Wheat,Randolph,5
11117,46907885,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907885.csv,58,2,Winter Wheat,Randolph,2
11118,46906827,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906827.csv,58,2,Winter Wheat,Randolph,2
11119,47708513,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708513.csv,60,2,Winter Wheat,Randolph,2
11120,44713548,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713548.csv,56,2,Winter Wheat,Randolph,1
11121,46301926,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46301926.csv,57,2,Winter Wheat,Randolph,5
11122,46301922,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46301922.csv,60,2,Winter Wheat,Randolph,5
11123,47604251,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47604251.csv,60,2,Winter Wheat,Randolph,3
11124,46906914,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906914.csv,60,2,Winter Wheat,Randolph,2
11125,44711328,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44711328.csv,51,2,Winter Wheat,Randolph,1
11126,46302239,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302239.csv,59,2,Winter Wheat,Randolph,5
11127,47708931,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708931.csv,60,2,Winter Wheat,Randolph,2
11128,45810552,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810552.csv,33,2,Winter Wheat,Randolph,5
11129,46907083,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907083.csv,58,2,Winter Wheat,Randolph,2
11130,44713900,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713900.csv,56,2,Winter Wheat,Randolph,1
11131,46908069,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46908069.csv,59,2,Winter Wheat,Randolph,2
11132,44712766,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712766.csv,52,2,Winter Wheat,Randolph,1
11133,47105094,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105094.csv,56,2,Winter Wheat,Randolph,5
11134,46906911,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906911.csv,58,2,Winter Wheat,Randolph,2
11135,44713064,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713064.csv,50,2,Winter Wheat,Randolph,1
11136,44713182,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713182.csv,54,2,Winter Wheat,Randolph,1
11137,44711327,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44711327.csv,51,2,Winter Wheat,Randolph,1
11138,45808808,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808808.csv,34,2,Winter Wheat,Randolph,5
11139,46906644,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906644.csv,57,2,Winter Wheat,Randolph,2
11140,46906996,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906996.csv,58,2,Winter Wheat,Randolph,2
11141,47709628,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709628.csv,59,2,Winter Wheat,Randolph,2
11142,46907804,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907804.csv,58,2,Winter Wheat,Randolph,2
11143,45809786,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809786.csv,34,2,Winter Wheat,Randolph,5
11144,44712967,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712967.csv,53,2,Winter Wheat,Randolph,1
11145,46907258,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907258.csv,58,2,Winter Wheat,Randolph,2
11146,47105258,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105258.csv,56,2,Winter Wheat,Randolph,5
11147,45810019,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810019.csv,34,2,Winter Wheat,Randolph,5
11148,45809667,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809667.csv,33,2,Winter Wheat,Randolph,5
11149,45808338,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808338.csv,34,2,Winter Wheat,Randolph,5
11150,47604125,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47604125.csv,61,2,Winter Wheat,Randolph,3
11151,47700308,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47700308.csv,62,2,Winter Wheat,Randolph,2
11152,47708004,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708004.csv,60,2,Winter Wheat,Randolph,2
11153,44715171,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44715171.csv,56,2,Winter Wheat,Randolph,1
11154,44712409,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712409.csv,50,2,Winter Wheat,Randolph,1
11155,45810105,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810105.csv,34,2,Winter Wheat,Randolph,5
11156,44713547,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713547.csv,56,2,Winter Wheat,Randolph,1
11157,46302005,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302005.csv,62,2,Winter Wheat,Randolph,5
11158,45810111,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810111.csv,34,2,Winter Wheat,Randolph,5
11159,44405479,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44405479.csv,31,2,Winter Wheat,Randolph,1
11160,46906731,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906731.csv,58,2,Winter Wheat,Randolph,2
11161,47708926,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47708926.csv,59,2,Winter Wheat,Randolph,2
11162,47709265,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709265.csv,57,2,Winter Wheat,Randolph,2
11163,45809912,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809912.csv,33,2,Winter Wheat,Randolph,5
11164,44712866,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712866.csv,52,2,Winter Wheat,Randolph,1
11165,47707663,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47707663.csv,57,2,Winter Wheat,Randolph,2
11166,47710016,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47710016.csv,60,2,Winter Wheat,Randolph,2
11167,46302312,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302312.csv,60,2,Winter Wheat,Randolph,5
11168,47703091,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47703091.csv,60,2,Winter Wheat,Randolph,2
11169,44712190,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712190.csv,51,2,Winter Wheat,Randolph,1
11170,46304113,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46304113.csv,57,2,Winter Wheat,Randolph,5
11171,44711856,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44711856.csv,50,2,Winter Wheat,Randolph,1
11172,47102026,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47102026.csv,53,2,Winter Wheat,Randolph,5
11173,46907417,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907417.csv,57,2,Winter Wheat,Randolph,2
11174,44713901,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713901.csv,56,2,Winter Wheat,Randolph,1
11175,47603167,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47603167.csv,63,2,Winter Wheat,Randolph,3
11176,47105098,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105098.csv,58,2,Winter Wheat,Randolph,5
11177,47709765,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47709765.csv,59,2,Winter Wheat,Randolph,2
11178,46304001,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46304001.csv,56,2,Winter Wheat,Randolph,5
11179,45808701,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45808701.csv,34,2,Winter Wheat,Randolph,5
11180,47602951,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47602951.csv,64,2,Winter Wheat,Randolph,3
11181,46304000,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46304000.csv,57,2,Winter Wheat,Randolph,5
11182,45809415,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809415.csv,34,2,Winter Wheat,Randolph,5
11183,45809308,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809308.csv,33,2,Winter Wheat,Randolph,5
11184,46907491,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907491.csv,58,2,Winter Wheat,Randolph,2
11185,47604252,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47604252.csv,61,2,Winter Wheat,Randolph,3
11186,45809794,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809794.csv,32,2,Winter Wheat,Randolph,5
11187,46302006,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302006.csv,60,2,Winter Wheat,Randolph,5
11188,46906916,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906916.csv,60,2,Winter Wheat,Randolph,2
11189,46906735,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46906735.csv,58,2,Winter Wheat,Randolph,2
11190,47105028,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47105028.csv,57,2,Winter Wheat,Randolph,5
11191,47604610,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47604610.csv,61,2,Winter Wheat,Randolph,3
11192,46907709,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46907709.csv,58,2,Winter Wheat,Randolph,2
11193,46302311,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302311.csv,60,2,Winter Wheat,Randolph,5
11194,44713736,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713736.csv,56,2,Winter Wheat,Randolph,1
11195,45809172,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45809172.csv,34,2,Winter Wheat,Randolph,5
11196,45900166,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45900166.csv,35,2,Winter Wheat,Randolph,4
11197,47203473,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47203473.csv,34,2,Winter Wheat,Randolph,2
11198,46302366,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\46302366.csv,60,2,Winter Wheat,Randolph,5
11199,45810545,24,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\45810545.csv,34,2,Winter Wheat,Randolph,5
11200,44712533,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44712533.csv,51,2,Winter Wheat,Randolph,1
11201,44713823,24,97,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\44713823.csv,56,2,Winter Wheat,Randolph,1
11202,47203704,24,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Randolph\47203704.csv,34,2,Winter Wheat,Randolph,2
